
 
 Printing node data
 
 Index 	 Node.x 	 Node.y 
 756 	 1.070081 	 0.035190 
 757 	 1.109740 	 0.035419 
 758 	 2.771555 	 0.904192 
 759 	 3.166923 	 0.714373 
 760 	 3.189647 	 0.745591 
 761 	 3.213647 	 0.777165 
 762 	 3.236403 	 0.802125 
 763 	 3.244788 	 0.835763 
 764 	 3.252253 	 0.869136 
 765 	 3.273749 	 0.895543 
 766 	 3.295763 	 0.929943 
 767 	 3.316842 	 0.964949 
 768 	 3.203439 	 0.705981 
 769 	 3.677065 	 0.275734 
 770 	 3.712109 	 0.266531 
 771 	 3.744198 	 0.255095 
 772 	 3.775867 	 0.240781 
 773 	 3.966720 	 0.135960 
 774 	 3.934065 	 0.155905 
 775 	 3.218367 	 0.931790 
 776 	 3.161030 	 0.965788 
 777 	 3.058871 	 0.794776 
 778 	 2.927256 	 0.965713 
 779 	 0.987245 	 0.101318 
 780 	 0.794841 	 0.271463 
 781 	 0.691014 	 0.336647 
 782 	 0.701222 	 0.299242 
 783 	 0.711869 	 0.263727 
 784 	 0.337131 	 0.690534 
 785 	 0.298440 	 0.699577 
 786 	 0.260358 	 0.709316 
 787 	 0.222679 	 0.719800 
 788 	 0.184914 	 0.731001 
 789 	 0.067617 	 0.809505 
 790 	 0.131528 	 0.977442 
 791 	 0.103417 	 0.969607 
 792 	 2.381217 	 0.443677 
 793 	 2.360976 	 0.412807 
 794 	 2.341562 	 0.381346 
 795 	 2.322708 	 0.349434 
 796 	 2.304018 	 0.316992 
 797 	 2.284541 	 0.284186 
 798 	 2.263088 	 0.254211 
 799 	 2.243092 	 0.226108 
 800 	 2.225304 	 0.196057 
 801 	 2.206331 	 0.164950 
 802 	 2.186201 	 0.133444 
 803 	 2.165437 	 0.101057 
 804 	 2.144772 	 0.067600 
 805 	 2.124648 	 0.033745 
 806 	 1.202946 	 0.292548 
 807 	 1.226237 	 0.258598 
 808 	 1.250301 	 0.224041 
 809 	 1.274606 	 0.190753 
 810 	 1.298220 	 0.159237 
 811 	 1.320246 	 0.128235 
 812 	 1.341202 	 0.096700 
 813 	 1.361933 	 0.064672 
 814 	 1.382669 	 0.032388 
 815 	 2.753199 	 0.935447 
 816 	 3.093212 	 0.725864 
 817 	 3.805667 	 0.260060 
 818 	 3.836307 	 0.280094 
 819 	 3.867834 	 0.300719 
 820 	 3.900135 	 0.321783 
 821 	 3.933083 	 0.343002 
 822 	 3.966467 	 0.364012 
 823 	 3.967238 	 0.249277 
 824 	 3.198923 	 0.897337 
 825 	 3.005255 	 0.965775 
 826 	 0.970928 	 0.067496 
 827 	 0.913968 	 0.100288 
 828 	 0.154599 	 0.705053 
 829 	 0.124440 	 0.677855 
 830 	 0.094566 	 0.650812 
 831 	 0.063968 	 0.625407 
 832 	 0.032363 	 0.601145 
 833 	 0.666428 	 0.061521 
 834 	 0.799137 	 0.098759 
 835 	 0.780868 	 0.123380 
 836 	 1.240737 	 0.299412 
 837 	 1.343789 	 0.032336 
 838 	 1.048059 	 0.070098 
 839 	 3.745894 	 0.222915 
 840 	 3.966239 	 0.098164 
 841 	 3.933347 	 0.118816 
 842 	 3.901168 	 0.138971 
 843 	 1.027325 	 0.206042 
 844 	 0.896268 	 0.134135 
 845 	 0.530359 	 0.031179 
 846 	 0.553601 	 0.062022 
 847 	 0.576437 	 0.092549 
 848 	 0.598849 	 0.122646 
 849 	 0.621000 	 0.152123 
 850 	 0.643242 	 0.180914 
 851 	 0.665831 	 0.209148 
 852 	 0.688707 	 0.236869 
 853 	 0.102821 	 0.793970 
 854 	 2.345415 	 0.507817 
 855 	 2.325867 	 0.476284 
 856 	 2.306327 	 0.444917 
 857 	 2.286950 	 0.413476 
 858 	 2.267771 	 0.381913 
 859 	 2.248681 	 0.350307 
 860 	 2.229548 	 0.318910 
 861 	 2.210407 	 0.287985 
 862 	 2.191458 	 0.257525 
 863 	 2.172672 	 0.227369 
 864 	 2.153568 	 0.197695 
 865 	 2.132866 	 0.169070 
 866 	 2.103911 	 0.140916 
 867 	 2.083653 	 0.101987 
 868 	 2.064537 	 0.067050 
 869 	 2.045723 	 0.033266 
 870 	 2.070733 	 0.966182 
 871 	 2.090387 	 0.932560 
 872 	 2.109857 	 0.899216 
 873 	 2.129224 	 0.866264 
 874 	 2.148638 	 0.833908 
 875 	 2.168420 	 0.802487 
 876 	 2.189740 	 0.772519 
 877 	 2.219482 	 0.743188 
 878 	 2.239510 	 0.702611 
 879 	 2.257774 	 0.666290 
 880 	 2.274763 	 0.631577 
 881 	 2.290143 	 0.599038 
 882 	 2.306797 	 0.569218 
 883 	 2.326042 	 0.539363 
 884 	 1.658881 	 0.684521 
 885 	 1.695307 	 0.686443 
 886 	 1.732702 	 0.688095 
 887 	 1.770747 	 0.689554 
 888 	 1.809122 	 0.690876 
 889 	 1.847576 	 0.692099 
 890 	 1.885983 	 0.693249 
 891 	 1.924300 	 0.694351 
 892 	 1.962538 	 0.695446 
 893 	 2.000757 	 0.696542 
 894 	 2.039042 	 0.697675 
 895 	 2.077502 	 0.698895 
 896 	 2.116346 	 0.700274 
 897 	 2.155977 	 0.701900 
 898 	 2.197176 	 0.703620 
 899 	 2.288079 	 0.476467 
 900 	 2.269576 	 0.507830 
 901 	 2.251080 	 0.539030 
 902 	 2.232789 	 0.570421 
 903 	 2.214531 	 0.602434 
 904 	 2.195899 	 0.635232 
 905 	 2.176512 	 0.668658 
 906 	 1.128971 	 0.071169 
 907 	 1.149810 	 0.107064 
 908 	 3.356636 	 0.964745 
 909 	 3.335512 	 0.929381 
 910 	 3.314301 	 0.892560 
 911 	 3.287297 	 0.851008 
 912 	 3.270161 	 0.805095 
 913 	 3.250159 	 0.769509 
 914 	 3.226926 	 0.737342 
 915 	 3.689527 	 0.242733 
 916 	 3.720082 	 0.239062 
 917 	 3.965404 	 0.060420 
 918 	 3.932307 	 0.081570 
 919 	 3.900115 	 0.102454 
 920 	 3.868216 	 0.123021 
 921 	 3.135958 	 0.789848 
 922 	 1.001901 	 0.135743 
 923 	 0.932167 	 0.131576 
 924 	 0.193266 	 0.694373 
 925 	 0.163190 	 0.667580 
 926 	 0.132489 	 0.639364 
 927 	 0.099920 	 0.612178 
 928 	 0.066366 	 0.587245 
 929 	 0.033306 	 0.562867 
 930 	 0.743287 	 0.162359 
 931 	 0.098476 	 0.829858 
 932 	 2.249614 	 0.413579 
 933 	 2.231251 	 0.445034 
 934 	 2.212681 	 0.476342 
 935 	 2.193961 	 0.507604 
 936 	 2.175134 	 0.538962 
 937 	 2.156165 	 0.570537 
 938 	 2.136979 	 0.602389 
 939 	 2.117477 	 0.634471 
 940 	 2.097632 	 0.666705 
 941 	 1.305161 	 0.032392 
 942 	 1.088241 	 0.071209 
 943 	 3.772468 	 0.274614 
 944 	 3.802396 	 0.295253 
 945 	 3.833469 	 0.316564 
 946 	 3.865513 	 0.338406 
 947 	 3.898509 	 0.360561 
 948 	 3.932351 	 0.382305 
 949 	 3.966435 	 0.403027 
 950 	 3.934409 	 0.267123 
 951 	 0.953590 	 0.033733 
 952 	 0.886099 	 0.239587 
 953 	 0.352401 	 0.656488 
 954 	 0.311388 	 0.664505 
 955 	 0.271225 	 0.673916 
 956 	 0.231999 	 0.683972 
 957 	 0.056285 	 0.692313 
 958 	 0.029974 	 0.675014 
 959 	 0.813521 	 0.138304 
 960 	 2.174857 	 0.737377 
 961 	 2.235490 	 0.634198 
 962 	 2.225136 	 0.966580 
 963 	 2.205033 	 0.933270 
 964 	 1.065471 	 0.107242 
 965 	 2.786451 	 0.876925 
 966 	 3.239979 	 0.696215 
 967 	 3.738569 	 0.287950 
 968 	 3.767635 	 0.309591 
 969 	 3.798231 	 0.331700 
 970 	 3.829929 	 0.354344 
 971 	 3.862710 	 0.377590 
 972 	 3.896938 	 0.401313 
 973 	 3.932507 	 0.422723 
 974 	 3.967230 	 0.441870 
 975 	 3.930248 	 0.043706 
 976 	 2.343747 	 0.444444 
 977 	 2.109411 	 0.966338 
 978 	 2.211683 	 0.350646 
 979 	 2.193490 	 0.382057 
 980 	 2.175016 	 0.413247 
 981 	 2.156311 	 0.444330 
 982 	 2.137414 	 0.475390 
 983 	 2.118364 	 0.506508 
 984 	 2.099169 	 0.537742 
 985 	 2.079823 	 0.569136 
 986 	 2.060310 	 0.600706 
 987 	 2.040615 	 0.632460 
 988 	 2.020758 	 0.664438 
 989 	 2.136731 	 0.667858 
 990 	 2.217060 	 0.668435 
 991 	 2.263794 	 0.966569 
 992 	 2.243240 	 0.933273 
 993 	 2.223211 	 0.900235 
 994 	 1.107563 	 0.108420 
 995 	 3.898907 	 0.065971 
 996 	 3.867327 	 0.086528 
 997 	 3.834228 	 0.107686 
 998 	 3.238698 	 0.965738 
 999 	 0.917843 	 0.164971 
 1000 	 0.491632 	 0.031767 
 1001 	 0.515261 	 0.063147 
 1002 	 0.538646 	 0.094212 
 1003 	 0.561775 	 0.124952 
 1004 	 0.584700 	 0.155318 
 1005 	 0.607555 	 0.185273 
 1006 	 0.630510 	 0.214822 
 1007 	 0.653693 	 0.243931 
 1008 	 0.677219 	 0.272297 
 1009 	 0.200605 	 0.870659 
 1010 	 2.397523 	 0.412128 
 1011 	 2.324075 	 0.413113 
 1012 	 1.623308 	 0.619956 
 1013 	 1.660163 	 0.621063 
 1014 	 1.697564 	 0.622131 
 1015 	 1.735404 	 0.623193 
 1016 	 1.773540 	 0.624288 
 1017 	 1.811826 	 0.625434 
 1018 	 1.850119 	 0.626635 
 1019 	 1.888345 	 0.627857 
 1020 	 1.926474 	 0.629061 
 1021 	 1.964514 	 0.630245 
 1022 	 2.002537 	 0.631417 
 1023 	 2.192895 	 0.319406 
 1024 	 2.174914 	 0.350655 
 1025 	 2.156569 	 0.381734 
 1026 	 2.137935 	 0.412708 
 1027 	 2.119073 	 0.443648 
 1028 	 2.100028 	 0.474616 
 1029 	 2.080827 	 0.505668 
 1030 	 2.061481 	 0.536848 
 1031 	 2.041991 	 0.568189 
 1032 	 2.022349 	 0.599725 
 1033 	 2.440851 	 0.471955 
 1034 	 2.302604 	 0.966524 
 1035 	 2.281700 	 0.933170 
 1036 	 2.261129 	 0.900083 
 1037 	 2.241025 	 0.867497 
 1038 	 3.664651 	 0.310526 
 1039 	 3.702975 	 0.299843 
 1040 	 3.934633 	 0.229900 
 1041 	 3.963859 	 0.023765 
 1042 	 0.868705 	 0.277084 
 1043 	 2.134801 	 0.734553 
 1044 	 2.152128 	 0.768977 
 1045 	 2.006554 	 0.032909 
 1046 	 2.024972 	 0.066161 
 1047 	 2.043235 	 0.099961 
 1048 	 2.060767 	 0.134601 
 1049 	 2.074402 	 0.168546 
 1050 	 2.087122 	 0.199288 
 1051 	 2.103172 	 0.228398 
 1052 	 2.120510 	 0.258249 
 1053 	 2.138372 	 0.288691 
 1054 	 2.156531 	 0.319509 
 1055 	 2.078919 	 0.633570 
 1056 	 2.175756 	 0.602748 
 1057 	 2.270411 	 0.569665 
 1058 	 1.323434 	 0.064493 
 1059 	 2.341586 	 0.966463 
 1060 	 2.320497 	 0.933000 
 1061 	 2.299529 	 0.899740 
 1062 	 2.278736 	 0.866921 
 1063 	 2.258178 	 0.834951 
 1064 	 3.731626 	 0.323054 
 1065 	 3.762002 	 0.346131 
 1066 	 3.793440 	 0.369525 
 1067 	 3.825788 	 0.393491 
 1068 	 3.859307 	 0.418596 
 1069 	 3.896105 	 0.447139 
 1070 	 3.935927 	 0.461458 
 1071 	 3.968493 	 0.479798 
 1072 	 3.733022 	 0.049422 
 1073 	 3.766326 	 0.069113 
 1074 	 3.799854 	 0.089631 
 1075 	 3.771403 	 0.027732 
 1076 	 3.835415 	 0.069088 
 1077 	 3.804173 	 0.047888 
 1078 	 0.685098 	 0.092358 
 1079 	 0.132802 	 0.817916 
 1080 	 2.363790 	 0.475621 
 1081 	 2.128718 	 0.932890 
 1082 	 2.138347 	 0.350391 
 1083 	 2.119807 	 0.381218 
 1084 	 2.100994 	 0.412022 
 1085 	 2.081965 	 0.442844 
 1086 	 2.062756 	 0.473724 
 1087 	 2.043391 	 0.504705 
 1088 	 2.023881 	 0.535828 
 1089 	 2.004232 	 0.567125 
 1090 	 1.984441 	 0.598620 
 1091 	 2.059078 	 0.665624 
 1092 	 2.156559 	 0.635226 
 1093 	 2.253021 	 0.601222 
 1094 	 1.129415 	 0.144794 
 1095 	 3.395262 	 0.966869 
 1096 	 3.378722 	 0.926947 
 1097 	 3.350986 	 0.896528 
 1098 	 3.342826 	 0.852036 
 1099 	 3.313518 	 0.805738 
 1100 	 3.289419 	 0.765188 
 1101 	 3.264967 	 0.729104 
 1102 	 3.902104 	 0.247510 
 1103 	 3.839614 	 0.031786 
 1104 	 3.867593 	 0.051101 
 1105 	 0.655526 	 0.350066 
 1106 	 0.665941 	 0.309680 
 1107 	 0.202504 	 0.657786 
 1108 	 0.172539 	 0.629952 
 1109 	 0.141321 	 0.596816 
 1110 	 0.101963 	 0.572663 
 1111 	 0.067639 	 0.548717 
 1112 	 0.034010 	 0.524460 
 1113 	 0.123801 	 0.847599 
 1114 	 1.674654 	 0.717861 
 1115 	 2.120345 	 0.319290 
 1116 	 2.101900 	 0.349917 
 1117 	 2.083140 	 0.380563 
 1118 	 2.064135 	 0.411228 
 1119 	 2.044925 	 0.441926 
 1120 	 2.025530 	 0.472690 
 1121 	 2.005970 	 0.503577 
 1122 	 1.986268 	 0.534640 
 1123 	 1.966444 	 0.565913 
 1124 	 1.946502 	 0.597404 
 1125 	 2.464305 	 0.501073 
 1126 	 2.423945 	 0.505013 
 1127 	 2.380730 	 0.966405 
 1128 	 2.359637 	 0.932819 
 1129 	 2.338485 	 0.899331 
 1130 	 2.317282 	 0.866125 
 1131 	 2.295946 	 0.833496 
 1132 	 2.274202 	 0.801893 
 1133 	 1.112246 	 0.181229 
 1134 	 3.693577 	 0.335912 
 1135 	 3.724583 	 0.359929 
 1136 	 3.756067 	 0.384116 
 1137 	 3.788274 	 0.408526 
 1138 	 3.820838 	 0.433505 
 1139 	 3.853355 	 0.459614 
 1140 	 3.882243 	 0.486765 
 1141 	 3.908957 	 0.511265 
 1142 	 3.938013 	 0.532806 
 1143 	 3.968623 	 0.554619 
 1144 	 3.902349 	 0.211220 
 1145 	 3.868176 	 0.022689 
 1146 	 3.896237 	 0.030578 
 1147 	 0.948195 	 0.157699 
 1148 	 0.242177 	 0.647845 
 1149 	 0.212436 	 0.621734 
 1150 	 0.184282 	 0.595173 
 1151 	 0.164295 	 0.570807 
 1152 	 0.135450 	 0.556100 
 1153 	 0.102324 	 0.534127 
 1154 	 0.068812 	 0.510378 
 1155 	 0.034803 	 0.486024 
 1156 	 0.719200 	 0.137518 
 1157 	 2.377620 	 0.381169 
 1158 	 2.095862 	 0.732735 
 1159 	 2.113796 	 0.766766 
 1160 	 2.131249 	 0.800622 
 1161 	 1.967569 	 0.032647 
 1162 	 1.985884 	 0.065474 
 1163 	 2.003979 	 0.098528 
 1164 	 2.021528 	 0.131801 
 1165 	 2.037825 	 0.164866 
 1166 	 2.053022 	 0.196865 
 1167 	 2.068614 	 0.227624 
 1168 	 2.085268 	 0.257959 
 1169 	 2.102599 	 0.288485 
 1170 	 2.174255 	 0.288525 
 1171 	 1.285555 	 0.064663 
 1172 	 2.420006 	 0.966371 
 1173 	 2.399075 	 0.932675 
 1174 	 2.377943 	 0.898963 
 1175 	 2.356615 	 0.865359 
 1176 	 2.335003 	 0.832066 
 1177 	 2.312870 	 0.799334 
 1178 	 2.289682 	 0.767353 
 1179 	 1.081184 	 0.186349 
 1180 	 1.083947 	 0.149430 
 1181 	 3.650912 	 0.349862 
 1182 	 3.870395 	 0.228548 
 1183 	 0.452805 	 0.032423 
 1184 	 0.476689 	 0.064418 
 1185 	 0.500436 	 0.096077 
 1186 	 0.524028 	 0.127444 
 1187 	 0.547479 	 0.158515 
 1188 	 0.570835 	 0.189321 
 1189 	 0.594167 	 0.219917 
 1190 	 0.617605 	 0.250317 
 1191 	 0.641360 	 0.280478 
 1192 	 0.160754 	 0.848908 
 1193 	 2.304816 	 0.381526 
 1194 	 2.057326 	 0.731348 
 1195 	 2.075448 	 0.765224 
 1196 	 2.093358 	 0.799124 
 1197 	 2.111194 	 0.832848 
 1198 	 2.084212 	 0.318844 
 1199 	 2.065488 	 0.349308 
 1200 	 2.046513 	 0.379810 
 1201 	 2.027321 	 0.410310 
 1202 	 2.007913 	 0.440817 
 1203 	 1.988287 	 0.471405 
 1204 	 1.968477 	 0.502181 
 1205 	 1.948543 	 0.533224 
 1206 	 1.928534 	 0.564543 
 1207 	 1.908458 	 0.596111 
 1208 	 2.231819 	 0.507758 
 1209 	 2.288546 	 0.538836 
 1210 	 2.306021 	 0.731319 
 1211 	 2.323248 	 0.694350 
 1212 	 2.340264 	 0.656000 
 1213 	 2.356090 	 0.612366 
 1214 	 2.383627 	 0.574634 
 1215 	 2.405100 	 0.539317 
 1216 	 3.625581 	 0.379173 
 1217 	 3.656125 	 0.383160 
 1218 	 3.686406 	 0.373027 
 1219 	 3.870674 	 0.193477 
 1220 	 0.697074 	 0.118862 
 1221 	 2.164272 	 0.033766 
 1222 	 2.285771 	 0.349692 
 1223 	 2.166704 	 0.867065 
 1224 	 2.031981 	 0.966035 
 1225 	 2.051922 	 0.932266 
 1226 	 2.071713 	 0.898754 
 1227 	 2.091430 	 0.865598 
 1228 	 2.018957 	 0.730165 
 1229 	 2.037116 	 0.763999 
 1230 	 2.055203 	 0.797939 
 1231 	 2.073265 	 0.831856 
 1232 	 1.928693 	 0.032478 
 1233 	 1.947073 	 0.065031 
 1234 	 1.965249 	 0.097655 
 1235 	 1.983065 	 0.130312 
 1236 	 2.000286 	 0.162839 
 1237 	 2.016850 	 0.194918 
 1238 	 2.033162 	 0.226331 
 1239 	 2.049751 	 0.257237 
 1240 	 2.066787 	 0.287999 
 1241 	 2.155816 	 0.258075 
 1242 	 2.194595 	 0.570712 
 1243 	 1.303431 	 0.096112 
 1244 	 2.489208 	 0.529975 
 1245 	 2.446826 	 0.536033 
 1246 	 2.459379 	 0.966370 
 1247 	 2.438741 	 0.932599 
 1248 	 2.417798 	 0.898697 
 1249 	 2.396561 	 0.864741 
 1250 	 2.374968 	 0.830869 
 1251 	 2.352865 	 0.797261 
 1252 	 2.329989 	 0.764084 
 1253 	 3.277716 	 0.685173 
 1254 	 3.507065 	 0.963369 
 1255 	 3.481067 	 0.929199 
 1256 	 3.453430 	 0.897566 
 1257 	 3.423388 	 0.867302 
 1258 	 3.390898 	 0.835997 
 1259 	 3.359627 	 0.799987 
 1260 	 3.332382 	 0.759970 
 1261 	 3.305890 	 0.720702 
 1262 	 3.839679 	 0.210380 
 1263 	 0.369641 	 0.622601 
 1264 	 0.388748 	 0.588557 
 1265 	 0.409791 	 0.550356 
 1266 	 0.409281 	 0.513072 
 1267 	 0.430401 	 0.482628 
 1268 	 0.439623 	 0.442315 
 1269 	 0.449911 	 0.406454 
 1270 	 0.461226 	 0.372256 
 1271 	 0.475963 	 0.338035 
 1272 	 0.490885 	 0.301861 
 1273 	 0.505274 	 0.265092 
 1274 	 0.519396 	 0.228724 
 1275 	 0.533372 	 0.193184 
 1276 	 0.283116 	 0.637172 
 1277 	 0.326045 	 0.628372 
 1278 	 0.413878 	 0.033126 
 1279 	 0.437915 	 0.065789 
 1280 	 0.461907 	 0.098083 
 1281 	 0.485819 	 0.130065 
 1282 	 0.509612 	 0.161796 
 1283 	 2.358845 	 0.349453 
 1284 	 2.147812 	 0.899768 
 1285 	 1.993160 	 0.965878 
 1286 	 2.013313 	 0.931955 
 1287 	 2.033347 	 0.898275 
 1288 	 2.053303 	 0.864909 
 1289 	 1.980644 	 0.729076 
 1290 	 1.998773 	 0.762927 
 1291 	 2.016907 	 0.796921 
 1292 	 2.035062 	 0.830963 
 1293 	 1.829720 	 0.658713 
 1294 	 2.048031 	 0.318259 
 1295 	 2.029073 	 0.348615 
 1296 	 2.009941 	 0.378936 
 1297 	 1.990587 	 0.409158 
 1298 	 1.970929 	 0.439346 
 1299 	 1.950962 	 0.469702 
 1300 	 1.930806 	 0.500429 
 1301 	 1.910607 	 0.531579 
 1302 	 1.890430 	 0.563066 
 1303 	 1.870265 	 0.594786 
 1304 	 2.250373 	 0.476428 
 1305 	 1.267200 	 0.096183 
 1306 	 2.656236 	 0.967212 
 1307 	 2.617043 	 0.966942 
 1308 	 2.577689 	 0.966706 
 1309 	 2.538259 	 0.966523 
 1310 	 2.498813 	 0.966406 
 1311 	 3.840242 	 0.177182 
 1312 	 0.946957 	 0.194410 
 1313 	 0.252188 	 0.611191 
 1314 	 0.295916 	 0.596046 
 1315 	 0.343927 	 0.592731 
 1316 	 0.374820 	 0.033859 
 1317 	 0.398910 	 0.067236 
 1318 	 0.423062 	 0.100208 
 1319 	 0.447220 	 0.132812 
 1320 	 0.471327 	 0.165086 
 1321 	 0.495350 	 0.197071 
 1322 	 1.689254 	 0.751844 
 1323 	 1.711425 	 0.719988 
 1324 	 1.944466 	 0.662212 
 1325 	 1.889871 	 0.032382 
 1326 	 1.908397 	 0.064777 
 1327 	 1.926738 	 0.097164 
 1328 	 1.944823 	 0.129505 
 1329 	 1.962548 	 0.161721 
 1330 	 1.979856 	 0.193672 
 1331 	 1.996845 	 0.225231 
 1332 	 2.013752 	 0.256406 
 1333 	 2.030780 	 0.287357 
 1334 	 2.156147 	 0.507160 
 1335 	 2.307254 	 0.507766 
 1336 	 2.347614 	 0.727657 
 1337 	 2.365747 	 0.689932 
 1338 	 2.384393 	 0.650446 
 1339 	 2.405321 	 0.610790 
 1340 	 2.427172 	 0.572696 
 1341 	 3.320287 	 0.671656 
 1342 	 3.350367 	 0.643724 
 1343 	 3.355212 	 0.675564 
 1344 	 3.350889 	 0.712614 
 1345 	 3.782986 	 0.448207 
 1346 	 3.745230 	 0.463154 
 1347 	 3.707661 	 0.478603 
 1348 	 3.670692 	 0.494354 
 1349 	 3.634340 	 0.509910 
 1350 	 3.598367 	 0.525089 
 1351 	 3.561918 	 0.539794 
 1352 	 3.525470 	 0.556121 
 1353 	 3.489950 	 0.572551 
 1354 	 3.449685 	 0.583035 
 1355 	 3.412567 	 0.605852 
 1356 	 3.380358 	 0.624702 
 1357 	 3.968031 	 0.592663 
 1358 	 3.936627 	 0.570089 
 1359 	 3.905987 	 0.547444 
 1360 	 3.876216 	 0.523936 
 1361 	 3.846378 	 0.499039 
 1362 	 3.815220 	 0.473566 
 1363 	 3.967451 	 0.631075 
 1364 	 3.935312 	 0.608254 
 1365 	 3.903612 	 0.585300 
 1366 	 3.872356 	 0.561944 
 1367 	 3.841284 	 0.537898 
 1368 	 3.809878 	 0.513224 
 1369 	 3.777839 	 0.488277 
 1370 	 3.966925 	 0.669697 
 1371 	 3.934157 	 0.646913 
 1372 	 3.901664 	 0.623944 
 1373 	 3.869433 	 0.600690 
 1374 	 3.837390 	 0.577013 
 1375 	 3.805350 	 0.552859 
 1376 	 3.773112 	 0.528317 
 1377 	 3.740572 	 0.503542 
 1378 	 3.375544 	 0.754624 
 1379 	 3.391543 	 0.715799 
 1380 	 3.403359 	 0.681360 
 1381 	 3.409298 	 0.645003 
 1382 	 3.468519 	 0.965991 
 1383 	 3.431699 	 0.968195 
 1384 	 3.810692 	 0.192788 
 1385 	 0.221696 	 0.587052 
 1386 	 0.258313 	 0.575902 
 1387 	 0.287448 	 0.562863 
 1388 	 0.320767 	 0.562491 
 1389 	 0.362545 	 0.557688 
 1390 	 0.194485 	 0.563288 
 1391 	 0.229279 	 0.553546 
 1392 	 0.263886 	 0.543257 
 1393 	 0.298667 	 0.535325 
 1394 	 0.336259 	 0.529267 
 1395 	 0.375832 	 0.522150 
 1396 	 0.481142 	 0.233104 
 1397 	 0.466832 	 0.269729 
 1398 	 0.452405 	 0.306442 
 1399 	 0.438145 	 0.342678 
 1400 	 0.424889 	 0.378518 
 1401 	 0.412812 	 0.414668 
 1402 	 0.401133 	 0.451592 
 1403 	 0.387923 	 0.487312 
 1404 	 2.266583 	 0.317805 
 1405 	 1.982595 	 0.663383 
 1406 	 2.117938 	 0.569986 
 1407 	 2.268765 	 0.444984 
 1408 	 3.443957 	 0.935073 
 1409 	 3.813917 	 0.164074 
 1410 	 2.340977 	 0.316941 
 1411 	 2.169221 	 0.166144 
 1412 	 2.203887 	 0.804897 
 1413 	 2.185502 	 0.835241 
 1414 	 1.954280 	 0.965713 
 1415 	 1.974586 	 0.931631 
 1416 	 1.994806 	 0.897791 
 1417 	 2.014949 	 0.864240 
 1418 	 1.942312 	 0.728022 
 1419 	 1.960380 	 0.761920 
 1420 	 1.978500 	 0.795986 
 1421 	 1.996678 	 0.830138 
 1422 	 1.906282 	 0.661090 
 1423 	 1.603484 	 0.588805 
 1424 	 1.641021 	 0.589146 
 1425 	 1.678791 	 0.589733 
 1426 	 1.716860 	 0.590434 
 1427 	 1.755144 	 0.591289 
 1428 	 1.793543 	 0.592313 
 1429 	 1.831932 	 0.593499 
 1430 	 2.011779 	 0.317625 
 1431 	 1.992733 	 0.347853 
 1432 	 1.973568 	 0.377856 
 1433 	 1.954054 	 0.407570 
 1434 	 1.933963 	 0.437254 
 1435 	 1.913419 	 0.467425 
 1436 	 1.892809 	 0.498341 
 1437 	 1.872368 	 0.529821 
 1438 	 1.852085 	 0.561597 
 1439 	 2.137573 	 0.228215 
 1440 	 2.098574 	 0.601710 
 1441 	 2.213230 	 0.539081 
 1442 	 2.478567 	 0.932608 
 1443 	 2.457947 	 0.898566 
 1444 	 2.436963 	 0.864315 
 1445 	 2.415576 	 0.829950 
 1446 	 2.393681 	 0.795611 
 1447 	 2.371112 	 0.761458 
 1448 	 3.403237 	 0.790562 
 1449 	 3.416294 	 0.747959 
 1450 	 3.428087 	 0.708121 
 1451 	 3.437144 	 0.669080 
 1452 	 3.443827 	 0.628488 
 1453 	 3.379068 	 0.659948 
 1454 	 3.938800 	 0.497134 
 1455 	 3.783938 	 0.172565 
 1456 	 0.557021 	 0.224543 
 1457 	 2.124912 	 0.102412 
 1458 	 1.915335 	 0.965534 
 1459 	 1.935741 	 0.931292 
 1460 	 1.956109 	 0.897298 
 1461 	 1.976417 	 0.863588 
 1462 	 1.903895 	 0.726964 
 1463 	 1.921884 	 0.760925 
 1464 	 1.939965 	 0.795077 
 1465 	 1.958136 	 0.829342 
 1466 	 1.715434 	 0.654923 
 1467 	 1.851067 	 0.032341 
 1468 	 1.869771 	 0.064658 
 1469 	 1.888308 	 0.096927 
 1470 	 1.906645 	 0.129114 
 1471 	 1.924731 	 0.161164 
 1472 	 1.942527 	 0.192998 
 1473 	 1.960043 	 0.224536 
 1474 	 1.977356 	 0.255754 
 1475 	 1.994568 	 0.286738 
 1476 	 2.193751 	 0.444758 
 1477 	 2.137153 	 0.538482 
 1478 	 1.283512 	 0.126351 
 1479 	 3.481045 	 0.612864 
 1480 	 3.518633 	 0.598044 
 1481 	 3.555685 	 0.582207 
 1482 	 3.592742 	 0.566403 
 1483 	 3.629653 	 0.550746 
 1484 	 3.666480 	 0.534973 
 1485 	 3.703432 	 0.519180 
 1486 	 3.968988 	 0.517137 
 1487 	 3.754900 	 0.149970 
 1488 	 0.335564 	 0.034590 
 1489 	 0.359571 	 0.068719 
 1490 	 0.383801 	 0.102427 
 1491 	 0.408159 	 0.135712 
 1492 	 0.432555 	 0.168561 
 1493 	 0.456875 	 0.201030 
 1494 	 2.104605 	 0.067727 
 1495 	 2.220399 	 0.779409 
 1496 	 1.876300 	 0.965328 
 1497 	 1.896745 	 0.930919 
 1498 	 1.917231 	 0.896780 
 1499 	 1.937704 	 0.862931 
 1500 	 1.865338 	 0.725868 
 1501 	 1.883216 	 0.759894 
 1502 	 1.901242 	 0.794140 
 1503 	 1.919402 	 0.828532 
