
 
 Printing node data
 
 Index 	 Node.x 	 Node.y 	 Node.z 
 5979 	 12.051640 	 -25.204429 	 5.715000 
 5980 	 12.051681 	 -25.204325 	 6.191250 
 5981 	 12.051718 	 -25.204223 	 6.667500 
 5982 	 12.051756 	 -25.204119 	 7.143750 
 5983 	 14.261353 	 -24.025112 	 4.286250 
 5984 	 14.261363 	 -24.024960 	 4.762500 
 5985 	 14.261377 	 -24.024810 	 5.238750 
 5986 	 14.261386 	 -24.024659 	 5.715000 
 5987 	 14.261399 	 -24.024509 	 6.191250 
 5988 	 14.261408 	 -24.024360 	 6.667500 
 5989 	 14.261422 	 -24.024206 	 7.143750 
 5990 	 16.355176 	 -22.650078 	 4.286250 
 5991 	 16.355348 	 -22.650167 	 4.762500 
 5992 	 16.355516 	 -22.650257 	 5.238750 
 5993 	 16.355687 	 -22.650345 	 5.715000 
 5994 	 16.355854 	 -22.650437 	 6.191250 
 5995 	 16.356026 	 -22.650526 	 6.667500 
 5996 	 16.356196 	 -22.650616 	 7.143750 
 5997 	 18.318257 	 -21.094073 	 4.286250 
 5998 	 18.318279 	 -21.093981 	 4.762500 
 5999 	 18.318304 	 -21.093887 	 5.238750 
 6000 	 18.318327 	 -21.093792 	 5.715000 
 6001 	 18.318352 	 -21.093701 	 6.191250 
 6002 	 18.318376 	 -21.093605 	 6.667500 
 6003 	 18.318401 	 -21.093512 	 7.143750 
 6004 	 20.135039 	 -19.369510 	 4.286250 
 6005 	 20.134971 	 -19.369322 	 4.762500 
 6006 	 20.134905 	 -19.369130 	 5.238750 
 6007 	 20.134839 	 -19.368939 	 5.715000 
 6008 	 20.134769 	 -19.368753 	 6.191250 
 6009 	 20.134705 	 -19.368562 	 6.667500 
 6010 	 20.134635 	 -19.368370 	 7.143750 
 6011 	 21.788052 	 -17.487389 	 4.286250 
 6012 	 21.788260 	 -17.487440 	 4.762500 
 6013 	 21.788466 	 -17.487492 	 5.238750 
 6014 	 21.788675 	 -17.487542 	 5.715000 
 6015 	 21.788879 	 -17.487593 	 6.191250 
 6016 	 21.789084 	 -17.487644 	 6.667500 
 6017 	 21.789290 	 -17.487694 	 7.143750 
 6018 	 23.266353 	 -15.465148 	 4.286250 
 6019 	 23.266444 	 -15.465115 	 4.762500 
 6020 	 23.266537 	 -15.465079 	 5.238750 
 6021 	 23.266624 	 -15.465049 	 5.715000 
 6022 	 23.266716 	 -15.465017 	 6.191250 
 6023 	 23.266812 	 -15.464979 	 6.667500 
 6024 	 23.266901 	 -15.464947 	 7.143750 
 6025 	 24.559414 	 -13.319729 	 4.286250 
 6026 	 24.559322 	 -13.319585 	 4.762500 
 6027 	 24.559228 	 -13.319440 	 5.238750 
 6028 	 24.559133 	 -13.319294 	 5.715000 
 6029 	 24.559039 	 -13.319151 	 6.191250 
 6030 	 24.558944 	 -13.319005 	 6.667500 
 6031 	 24.558853 	 -13.318861 	 7.143750 
 6032 	 25.653630 	 -11.066394 	 4.286250 
 6033 	 25.653771 	 -11.066363 	 4.762500 
 6034 	 25.653917 	 -11.066332 	 5.238750 
 6035 	 25.654063 	 -11.066305 	 5.715000 
 6036 	 25.654203 	 -11.066277 	 6.191250 
 6037 	 25.654349 	 -11.066247 	 6.667500 
 6038 	 25.654495 	 -11.066218 	 7.143750 
 6039 	 26.541299 	 -8.723988 	 4.286250 
 6040 	 26.541319 	 -8.723909 	 4.762500 
 6041 	 26.541337 	 -8.723833 	 5.238750 
 6042 	 26.541355 	 -8.723754 	 5.715000 
 6043 	 26.541370 	 -8.723678 	 6.191250 
 6044 	 26.541388 	 -8.723602 	 6.667500 
 6045 	 26.541406 	 -8.723523 	 7.143750 
 6046 	 27.217320 	 -6.311971 	 4.286250 
 6047 	 27.217093 	 -6.311826 	 4.762500 
 6048 	 27.216867 	 -6.311679 	 5.238750 
 6049 	 27.216643 	 -6.311534 	 5.715000 
 6050 	 27.216417 	 -6.311389 	 6.191250 
 6051 	 27.216193 	 -6.311245 	 6.667500 
 6052 	 27.215967 	 -6.311097 	 7.143750 
 6053 	 27.672607 	 -3.848732 	 4.286250 
 6054 	 27.672738 	 -3.848654 	 4.762500 
 6055 	 27.672875 	 -3.848575 	 5.238750 
 6056 	 27.673009 	 -3.848496 	 5.715000 
 6057 	 27.673146 	 -3.848417 	 6.191250 
 6058 	 27.673283 	 -3.848341 	 6.667500 
 6059 	 27.673417 	 -3.848263 	 7.143750 
 6060 	 27.901682 	 -1.354267 	 4.286250 
 6061 	 27.902225 	 -1.354226 	 4.762500 
 6062 	 27.902767 	 -1.354186 	 5.238750 
 6063 	 27.903306 	 -1.354145 	 5.715000 
 6064 	 27.903846 	 -1.354104 	 6.191250 
 6065 	 27.904385 	 -1.354064 	 6.667500 
 6066 	 27.904928 	 -1.354023 	 7.143750 
 6067 	 27.909920 	 1.150678 	 4.286250 
 6068 	 27.910402 	 1.150722 	 4.762500 
 6069 	 27.910891 	 1.150762 	 5.238750 
 6070 	 27.911377 	 1.150803 	 5.715000 
 6071 	 27.911866 	 1.150844 	 6.191250 
 6072 	 27.912351 	 1.150884 	 6.667500 
 6073 	 27.912834 	 1.150925 	 7.143750 
 6074 	 6.295674 	 0.828843 	 25.400001 
 6075 	 6.149155 	 1.575961 	 25.400001 
 6076 	 5.036541 	 0.663075 	 25.400001 
 6077 	 4.919048 	 1.260714 	 25.400001 
 6078 	 3.777404 	 0.497307 	 25.400001 
 6079 	 3.688939 	 0.945467 	 25.400001 
 6080 	 5.917174 	 2.301111 	 25.400001 
 6081 	 4.733450 	 1.840829 	 25.400001 
 6082 	 3.549729 	 1.380548 	 25.400001 
 6083 	 5.600212 	 2.993344 	 25.400001 
 6084 	 4.480138 	 2.394735 	 25.400001 
 6085 	 3.360064 	 1.796123 	 25.400001 
 6086 	 5.200551 	 3.641359 	 25.400001 
 6087 	 4.160520 	 2.913215 	 25.400001 
 6088 	 3.120491 	 2.185073 	 25.400001 
 6089 	 4.727636 	 4.238023 	 25.400001 
 6090 	 3.782057 	 3.390440 	 25.400001 
 6091 	 2.836479 	 2.542860 	 25.400001 
 6092 	 4.186977 	 4.774065 	 25.400001 
 6093 	 3.349541 	 3.819286 	 25.400001 
 6094 	 2.512106 	 2.864508 	 25.400001 
 6095 	 3.584880 	 5.240040 	 25.400001 
 6096 	 2.867873 	 4.192082 	 25.400001 
 6097 	 2.150870 	 3.144121 	 25.400001 
 6098 	 2.932174 	 5.631998 	 25.400001 
 6099 	 2.345624 	 4.505503 	 25.400001 
 6100 	 1.759072 	 3.379005 	 25.400001 
 6101 	 2.237176 	 5.942853 	 25.400001 
 6102 	 1.789679 	 4.754306 	 25.400001 
 6103 	 1.342179 	 3.565758 	 25.400001 
 6104 	 1.508940 	 6.164948 	 25.400001 
 6105 	 1.207173 	 4.932253 	 25.400001 
 6106 	 0.905403 	 3.699558 	 25.400001 
 6107 	 0.759732 	 6.300379 	 25.400001 
 6108 	 0.607804 	 5.040585 	 25.400001 
 6109 	 0.455874 	 3.780790 	 25.400001 
 6110 	 0.000000 	 6.350000 	 25.400001 
 6111 	 0.000000 	 5.080000 	 25.400001 
 6112 	 0.000000 	 3.810000 	 25.400001 
 6113 	 -0.568703 	 6.323719 	 25.400001 
 6114 	 -0.454957 	 5.058870 	 25.400001 
 6115 	 -0.341211 	 3.794018 	 25.400001 
 6116 	 -1.132904 	 6.247630 	 25.400001 
 6117 	 -0.906318 	 4.997986 	 25.400001 
 6118 	 -0.679729 	 3.748342 	 25.400001 
 6119 	 -1.688056 	 6.121453 	 25.400001 
 6120 	 -1.350457 	 4.897133 	 25.400001 
 6121 	 -1.012858 	 3.672810 	 25.400001 
 6122 	 -2.229426 	 5.945299 	 25.400001 
 6123 	 -1.783578 	 4.756285 	 25.400001 
 6124 	 -1.337732 	 3.567270 	 25.400001 
 6125 	 -2.753007 	 5.721749 	 25.400001 
 6126 	 -2.202424 	 4.577392 	 25.400001 
 6127 	 -1.651838 	 3.433039 	 25.400001 
 6128 	 -3.254576 	 5.452412 	 25.400001 
 6129 	 -2.603663 	 4.361896 	 25.400001 
 6130 	 -1.952749 	 3.271383 	 25.400001 
 6131 	 -3.729652 	 5.138697 	 25.400001 
 6132 	 -2.983756 	 4.110975 	 25.400001 
 6133 	 -2.237859 	 3.083250 	 25.400001 
 6134 	 -4.174906 	 4.783927 	 25.400001 
 6135 	 -3.339930 	 3.827122 	 25.400001 
 6136 	 -2.504953 	 2.870314 	 25.400001 
 6137 	 -4.586859 	 4.390979 	 25.400001 
 6138 	 -3.669469 	 3.512741 	 25.400001 
 6139 	 -2.752082 	 2.634501 	 25.400001 
 6140 	 -4.961532 	 3.962339 	 25.400001 
 6141 	 -3.969268 	 3.169879 	 25.400001 
 6142 	 -2.977004 	 2.377422 	 25.400001 
 6143 	 -5.296380 	 3.501916 	 25.400001 
 6144 	 -4.237124 	 2.801524 	 25.400001 
 6145 	 -3.177868 	 2.101134 	 25.400001 
 6146 	 -5.589039 	 3.013588 	 25.400001 
 6147 	 -4.471208 	 2.410836 	 25.400001 
 6148 	 -3.353377 	 1.808086 	 25.400001 
 6149 	 -5.836397 	 2.500823 	 25.400001 
 6150 	 -4.669150 	 2.000651 	 25.400001 
 6151 	 -3.501903 	 1.500480 	 25.400001 
 6152 	 -6.036717 	 1.967921 	 25.400001 
 6153 	 -4.829393 	 1.574325 	 25.400001 
 6154 	 -3.622073 	 1.180732 	 25.400001 
 6155 	 -6.188994 	 1.419357 	 25.400001 
 6156 	 -4.951164 	 1.135459 	 25.400001 
 6157 	 -3.713330 	 0.851560 	 25.400001 
 6158 	 -6.291290 	 0.859312 	 25.400001 
 6159 	 -5.033048 	 0.687433 	 25.400001 
 6160 	 -3.774806 	 0.515554 	 25.400001 
 6161 	 -6.342670 	 0.292326 	 25.400001 
 6162 	 -5.074165 	 0.233845 	 25.400001 
 6163 	 -3.805662 	 0.175364 	 25.400001 
 6164 	 -6.343579 	 -0.276982 	 25.400001 
 6165 	 -5.074831 	 -0.221602 	 25.400001 
 6166 	 -3.806086 	 -0.166220 	 25.400001 
 6167 	 -6.293454 	 -0.844080 	 25.400001 
 6168 	 -5.034755 	 -0.675282 	 25.400001 
 6169 	 -3.776056 	 -0.506484 	 25.400001 
 6170 	 -6.192220 	 -1.404318 	 25.400001 
 6171 	 -4.953805 	 -1.123478 	 25.400001 
 6172 	 -3.715393 	 -0.842640 	 25.400001 
 6173 	 -6.041677 	 -1.953362 	 25.400001 
 6174 	 -4.833315 	 -1.562699 	 25.400001 
 6175 	 -3.624953 	 -1.172035 	 25.400001 
 6176 	 -5.842706 	 -2.486769 	 25.400001 
 6177 	 -4.674136 	 -1.989422 	 25.400001 
 6178 	 -3.505566 	 -1.492077 	 25.400001 
 6179 	 -5.596197 	 -2.999941 	 25.400001 
 6180 	 -4.476983 	 -2.399988 	 25.400001 
 6181 	 -3.357771 	 -1.800035 	 25.400001 
 6182 	 -5.305037 	 -3.489165 	 25.400001 
 6183 	 -4.244010 	 -2.791341 	 25.400001 
 6184 	 -3.182986 	 -2.093516 	 25.400001 
 6185 	 -4.971479 	 -3.950523 	 25.400001 
 6186 	 -3.977142 	 -3.160410 	 25.400001 
 6187 	 -2.982808 	 -2.370300 	 25.400001 
 6188 	 -4.597471 	 -4.379745 	 25.400001 
 6189 	 -3.677991 	 -3.503836 	 25.400001 
 6190 	 -2.758514 	 -2.627930 	 25.400001 
 6191 	 -4.186672 	 -4.773900 	 25.400001 
 6192 	 -3.349325 	 -3.819131 	 25.400001 
 6193 	 -2.511976 	 -2.864363 	 25.400001 
 6194 	 -3.742443 	 -5.129952 	 25.400001 
 6195 	 -2.993916 	 -4.103941 	 25.400001 
 6196 	 -2.245388 	 -3.077929 	 25.400001 
 6197 	 -3.267806 	 -5.444327 	 25.400001 
 6198 	 -2.614246 	 -4.355503 	 25.400001 
 6199 	 -1.960687 	 -3.266676 	 25.400001 
 6200 	 -2.766936 	 -5.714962 	 25.400001 
 6201 	 -2.213539 	 -4.571987 	 25.400001 
 6202 	 -1.660142 	 -3.429013 	 25.400001 
 6203 	 -2.244034 	 -5.940097 	 25.400001 
 6204 	 -1.795196 	 -4.752045 	 25.400001 
 6205 	 -1.346358 	 -3.563996 	 25.400001 
 6206 	 -1.702945 	 -6.117122 	 25.400001 
 6207 	 -1.362344 	 -4.893726 	 25.400001 
 6208 	 -1.021743 	 -3.670330 	 25.400001 
 6209 	 -1.148136 	 -6.244785 	 25.400001 
 6210 	 -0.918494 	 -4.995855 	 25.400001 
 6211 	 -0.688856 	 -3.746922 	 25.400001 
 6212 	 -0.584192 	 -6.322768 	 25.400001 
 6213 	 -0.467332 	 -5.058181 	 25.400001 
 6214 	 -0.350474 	 -3.793594 	 25.400001 
 6215 	 -0.015524 	 -6.349746 	 25.400001 
 6216 	 -0.012400 	 -5.079804 	 25.400001 
 6217 	 -0.009276 	 -3.809860 	 25.400001 
 6218 	 0.553260 	 -6.325270 	 25.400001 
 6219 	 0.442628 	 -5.060247 	 25.400001 
 6220 	 0.331996 	 -3.795220 	 25.400001 
 6221 	 1.117633 	 -6.250463 	 25.400001 
 6222 	 0.894118 	 -5.000338 	 25.400001 
 6223 	 0.670603 	 -3.750214 	 25.400001 
 6224 	 1.673039 	 -6.125423 	 25.400001 
 6225 	 1.338448 	 -4.900320 	 25.400001 
 6226 	 1.003854 	 -3.675218 	 25.400001 
 6227 	 2.214839 	 -5.950588 	 25.400001 
 6228 	 1.771901 	 -4.760499 	 25.400001 
 6229 	 1.328964 	 -3.570412 	 25.400001 
 6230 	 2.738981 	 -5.728355 	 25.400001 
 6231 	 2.191195 	 -4.582660 	 25.400001 
 6232 	 1.643405 	 -3.436968 	 25.400001 
 6233 	 3.241215 	 -5.460261 	 25.400001 
 6234 	 2.592974 	 -4.368175 	 25.400001 
 6235 	 1.944736 	 -3.276089 	 25.400001 
 6236 	 3.717076 	 -5.147742 	 25.400001 
 6237 	 2.973700 	 -4.118211 	 25.400001 
 6238 	 2.230321 	 -3.088683 	 25.400001 
 6239 	 4.163238 	 -4.794113 	 25.400001 
 6240 	 3.330595 	 -3.835268 	 25.400001 
 6241 	 2.497953 	 -2.876426 	 25.400001 
 6242 	 4.576148 	 -4.402170 	 25.400001 
 6243 	 3.660905 	 -3.521695 	 25.400001 
 6244 	 2.745659 	 -2.641219 	 25.400001 
 6245 	 4.951821 	 -3.974404 	 25.400001 
 6246 	 3.961501 	 -3.179534 	 25.400001 
 6247 	 2.971183 	 -2.384664 	 25.400001 
 6248 	 5.287802 	 -3.514809 	 25.400001 
 6249 	 4.230263 	 -2.811838 	 25.400001 
 6250 	 3.172721 	 -2.108870 	 25.400001 
 6251 	 5.581688 	 -3.027218 	 25.400001 
 6252 	 4.465330 	 -2.421743 	 25.400001 
 6253 	 3.348972 	 -1.816268 	 25.400001 
 6254 	 5.830364 	 -2.515090 	 25.400001 
 6255 	 4.664321 	 -2.012066 	 25.400001 
 6256 	 3.498281 	 -1.509042 	 25.400001 
 6257 	 6.032111 	 -1.982727 	 25.400001 
 6258 	 4.825693 	 -1.586166 	 25.400001 
 6259 	 3.619276 	 -1.189604 	 25.400001 
 6260 	 6.185763 	 -1.434544 	 25.400001 
 6261 	 4.948563 	 -1.147605 	 25.400001 
 6262 	 3.711359 	 -0.860664 	 25.400001 
 6263 	 6.289220 	 -0.874715 	 25.400001 
 6264 	 5.031407 	 -0.699755 	 25.400001 
 6265 	 3.773592 	 -0.524794 	 25.400001 
 6266 	 6.341267 	 -0.307790 	 25.400001 
 6267 	 5.073132 	 -0.246223 	 25.400001 
 6268 	 3.804996 	 -0.184655 	 25.400001 
 6269 	 6.343142 	 0.261516 	 25.400001 
 6270 	 5.074620 	 0.209222 	 25.400001 
 6271 	 3.806099 	 0.156929 	 25.400001 
 6272 	 26.151267 	 3.442889 	 25.400001 
 6273 	 25.534242 	 6.544645 	 25.400001 
 6274 	 24.601559 	 3.238866 	 25.400001 
 6275 	 24.021329 	 6.156858 	 25.400001 
 6276 	 23.051856 	 3.034840 	 25.400001 
 6277 	 22.508416 	 5.769071 	 25.400001 
 6278 	 21.502152 	 2.830820 	 25.400001 
 6279 	 20.995496 	 5.381285 	 25.400001 
 6280 	 19.952448 	 2.626794 	 25.400001 
 6281 	 19.482583 	 4.993498 	 25.400001 
 6282 	 18.402742 	 2.422771 	 25.400001 
 6283 	 17.969668 	 4.605713 	 25.400001 
 6284 	 16.853037 	 2.218751 	 25.400001 
 6285 	 16.456753 	 4.217926 	 25.400001 
 6286 	 15.303332 	 2.014725 	 25.400001 
 6287 	 14.943835 	 3.830140 	 25.400001 
 6288 	 13.753627 	 1.810702 	 25.400001 
 6289 	 13.430923 	 3.442353 	 25.400001 
 6290 	 12.203923 	 1.606680 	 25.400001 
 6291 	 11.918008 	 3.054566 	 25.400001 
 6292 	 10.654218 	 1.402657 	 25.400001 
 6293 	 10.405091 	 2.666781 	 25.400001 
 6294 	 9.104513 	 1.198634 	 25.400001 
 6295 	 8.892177 	 2.278995 	 25.400001 
 6296 	 24.570265 	 9.556679 	 25.400001 
 6297 	 23.114483 	 8.990406 	 25.400001 
 6298 	 21.658704 	 8.424131 	 25.400001 
 6299 	 20.202924 	 7.857855 	 25.400001 
 6300 	 18.747143 	 7.291583 	 25.400001 
 6301 	 17.291363 	 6.725308 	 25.400001 
 6302 	 15.835582 	 6.159035 	 25.400001 
 6303 	 14.379801 	 5.592760 	 25.400001 
 6304 	 12.924021 	 5.026485 	 25.400001 
 6305 	 11.468240 	 4.460212 	 25.400001 
 6306 	 10.012458 	 3.893937 	 25.400001 
 6307 	 8.556678 	 3.327664 	 25.400001 
 6308 	 23.261449 	 12.435675 	 25.400001 
 6309 	 21.883023 	 11.698698 	 25.400001 
 6310 	 20.504591 	 10.961723 	 25.400001 
 6311 	 19.126159 	 10.224744 	 25.400001 
 6312 	 17.747732 	 9.487768 	 25.400001 
 6313 	 16.369298 	 8.750790 	 25.400001 
 6314 	 14.990869 	 8.013814 	 25.400001 
 6315 	 13.612439 	 7.276838 	 25.400001 
 6316 	 12.234008 	 6.539863 	 25.400001 
 6317 	 10.855576 	 5.802884 	 25.400001 
 6318 	 9.477146 	 5.065908 	 25.400001 
 6319 	 8.098716 	 4.328932 	 25.400001 
 6320 	 21.604739 	 15.129541 	 25.400001 
 6321 	 20.324394 	 14.232872 	 25.400001 
 6322 	 19.044046 	 13.336201 	 25.400001 
 6323 	 17.763701 	 12.439530 	 25.400001 
 6324 	 16.483353 	 11.542863 	 25.400001 
 6325 	 15.203005 	 10.646191 	 25.400001 
 6326 	 13.922659 	 9.749524 	 25.400001 
 6327 	 12.642311 	 8.852852 	 25.400001 
 6328 	 11.361966 	 7.956181 	 25.400001 
 6329 	 10.081618 	 7.059513 	 25.400001 
 6330 	 8.801273 	 6.162843 	 25.400001 
 6331 	 7.520925 	 5.266174 	 25.400001 
 6332 	 19.636293 	 17.604783 	 25.400001 
 6333 	 18.472703 	 16.561519 	 25.400001 
 6334 	 17.309114 	 15.518254 	 25.400001 
 6335 	 16.145523 	 14.474989 	 25.400001 
 6336 	 14.981933 	 13.431723 	 25.400001 
 6337 	 13.818343 	 12.388459 	 25.400001 
 6338 	 12.654755 	 11.345194 	 25.400001 
 6339 	 11.491162 	 10.301930 	 25.400001 
 6340 	 10.327575 	 9.258663 	 25.400001 
 6341 	 9.163985 	 8.215399 	 25.400001 
 6342 	 8.000395 	 7.172135 	 25.400001 
 6343 	 6.836803 	 6.128870 	 25.400001 
 6344 	 17.390844 	 19.831792 	 25.400001 
 6345 	 16.360311 	 18.656549 	 25.400001 
 6346 	 15.329774 	 17.481300 	 25.400001 
 6347 	 14.299238 	 16.306055 	 25.400001 
 6348 	 13.268700 	 15.130810 	 25.400001 
 6349 	 12.238164 	 13.955565 	 25.400001 
 6350 	 11.207628 	 12.780318 	 25.400001 
 6351 	 10.177092 	 11.605071 	 25.400001 
 6352 	 9.146556 	 10.429827 	 25.400001 
 6353 	 8.116019 	 9.254581 	 25.400001 
 6354 	 7.085485 	 8.079334 	 25.400001 
 6355 	 6.054948 	 6.904088 	 25.400001 
 6356 	 14.890145 	 21.767800 	 25.400001 
 6357 	 14.007789 	 20.477815 	 25.400001 
 6358 	 13.125435 	 19.187830 	 25.400001 
 6359 	 12.243079 	 17.897849 	 25.400001 
 6360 	 11.360724 	 16.607863 	 25.400001 
 6361 	 10.478368 	 15.317881 	 25.400001 
 6362 	 9.596013 	 14.027900 	 25.400001 
 6363 	 8.713660 	 12.737915 	 25.400001 
 6364 	 7.831305 	 11.447933 	 25.400001 
 6365 	 6.948949 	 10.157950 	 25.400001 
 6366 	 6.066594 	 8.867965 	 25.400001 
 6367 	 5.184239 	 7.577983 	 25.400001 
 6368 	 12.176263 	 23.391508 	 25.399998 
 6369 	 11.454803 	 22.005427 	 25.400001 
 6370 	 10.733339 	 20.619340 	 25.400001 
 6371 	 10.011877 	 19.233255 	 25.400001 
 6372 	 9.290418 	 17.847173 	 25.400001 
 6373 	 8.568957 	 16.461086 	 25.400001 
 6374 	 7.847495 	 15.075001 	 25.400001 
 6375 	 7.126031 	 13.688919 	 25.400001 
 6376 	 6.404572 	 12.302833 	 25.400001 
 6377 	 5.683111 	 10.916747 	 25.400001 
 6378 	 4.961649 	 9.530664 	 25.400001 
 6379 	 4.240187 	 8.144578 	 25.400001 
 6380 	 9.290987 	 24.686421 	 25.400001 
 6381 	 8.740460 	 23.223504 	 25.400001 
 6382 	 8.189935 	 21.760583 	 25.400001 
 6383 	 7.639408 	 20.297669 	 25.400001 
 6384 	 7.088881 	 18.834750 	 25.400001 
 6385 	 6.538356 	 17.371829 	 25.400001 
 6386 	 5.987829 	 15.908912 	 25.400001 
 6387 	 5.437304 	 14.445990 	 25.400001 
 6388 	 4.886777 	 12.983072 	 25.400001 
 6389 	 4.336252 	 11.520154 	 25.400001 
 6390 	 3.785725 	 10.057237 	 25.400001 
 6391 	 3.235198 	 8.594318 	 25.400001 
 6392 	 6.268519 	 25.617173 	 25.400001 
 6393 	 5.897037 	 24.098882 	 25.400001 
 6394 	 5.525552 	 22.580586 	 25.400001 
 6395 	 5.154067 	 21.062295 	 25.400001 
 6396 	 4.782584 	 19.543999 	 25.400001 
 6397 	 4.411098 	 18.025707 	 25.400001 
 6398 	 4.039614 	 16.507411 	 25.400001 
 6399 	 3.668128 	 14.989117 	 25.400001 
 6400 	 3.296646 	 13.470821 	 25.400001 
 6401 	 2.925161 	 11.952526 	 25.400001 
 6402 	 2.553675 	 10.434233 	 25.400001 
 6403 	 2.182193 	 8.915941 	 25.400001 
 6404 	 3.156354 	 26.179340 	 25.400001 
 6405 	 2.969296 	 24.627745 	 25.400001 
 6406 	 2.782237 	 23.076144 	 25.400001 
 6407 	 2.595179 	 21.524549 	 25.400001 
 6408 	 2.408123 	 19.972952 	 25.400001 
 6409 	 2.221065 	 18.421352 	 25.400001 
 6410 	 2.034007 	 16.869755 	 25.400001 
 6411 	 1.846948 	 15.318158 	 25.400001 
 6412 	 1.659890 	 13.766561 	 25.400001 
 6413 	 1.472832 	 12.214964 	 25.400001 
 6414 	 1.285776 	 10.663366 	 25.400001 
 6415 	 1.098718 	 9.111770 	 25.400001 
 6416 	 0.000000 	 26.376921 	 25.400001 
 6417 	 0.000000 	 24.813846 	 25.400001 
 6418 	 0.000000 	 23.250768 	 25.400001 
 6419 	 0.000000 	 21.687692 	 25.400001 
 6420 	 0.000000 	 20.124616 	 25.400001 
 6421 	 0.000000 	 18.561541 	 25.400001 
 6422 	 0.000000 	 16.998459 	 25.400001 
 6423 	 0.000000 	 15.435384 	 25.400001 
 6424 	 0.000000 	 13.872306 	 25.400001 
 6425 	 0.000000 	 12.309232 	 25.400001 
 6426 	 0.000000 	 10.746153 	 25.400001 
 6427 	 0.000000 	 9.183078 	 25.400001 
 6428 	 -2.362319 	 26.268122 	 25.399998 
 6429 	 -2.222330 	 24.711493 	 25.399998 
 6430 	 -2.082340 	 23.154865 	 25.400001 
 6431 	 -1.942351 	 21.598238 	 25.400001 
 6432 	 -1.802361 	 20.041606 	 25.400001 
 6433 	 -1.662371 	 18.484980 	 25.400001 
 6434 	 -1.522384 	 16.928345 	 25.400001 
 6435 	 -1.382395 	 15.371716 	 25.400001 
 6436 	 -1.242405 	 13.815089 	 25.400001 
 6437 	 -1.102416 	 12.258456 	 25.400001 
 6438 	 -0.962426 	 10.701827 	 25.399998 
 6439 	 -0.822437 	 9.145199 	 25.400001 
 6440 	 -4.705932 	 25.952101 	 25.400001 
 6441 	 -4.427060 	 24.414200 	 25.400001 
 6442 	 -4.148191 	 22.876295 	 25.400001 
 6443 	 -3.869322 	 21.338391 	 25.400001 
 6444 	 -3.590452 	 19.800490 	 25.400001 
 6445 	 -3.311581 	 18.262589 	 25.400001 
 6446 	 -3.032712 	 16.724685 	 25.400001 
 6447 	 -2.753840 	 15.186785 	 25.400001 
 6448 	 -2.474971 	 13.648884 	 25.400001 
 6449 	 -2.196102 	 12.110979 	 25.400001 
 6450 	 -1.917230 	 10.573078 	 25.400001 
 6451 	 -1.638361 	 9.035176 	 25.400001 
 6452 	 -7.011876 	 25.427684 	 25.400001 
 6453 	 -6.596357 	 23.920862 	 25.400001 
 6454 	 -6.180839 	 22.414036 	 25.400001 
 6455 	 -5.765320 	 20.907210 	 25.400001 
 6456 	 -5.349801 	 19.400385 	 25.400001 
 6457 	 -4.934283 	 17.893557 	 25.400001 
 6458 	 -4.518764 	 16.386731 	 25.400001 
 6459 	 -4.103246 	 14.879906 	 25.400001 
 6460 	 -3.687727 	 13.373080 	 25.400001 
 6461 	 -3.272208 	 11.866254 	 25.400001 
 6462 	 -2.856690 	 10.359428 	 25.400001 
 6463 	 -2.441171 	 8.852601 	 25.400001 
 6464 	 -9.260563 	 24.695709 	 25.400001 
 6465 	 -8.711788 	 23.232259 	 25.400001 
 6466 	 -8.163013 	 21.768808 	 25.400001 
 6467 	 -7.614242 	 20.305361 	 25.400001 
 6468 	 -7.065468 	 18.841913 	 25.400001 
 6469 	 -6.516693 	 17.378461 	 25.400001 
 6470 	 -5.967918 	 15.915012 	 25.400001 
 6471 	 -5.419146 	 14.451563 	 25.400001 
 6472 	 -4.870371 	 12.988114 	 25.400001 
 6473 	 -4.321597 	 11.524663 	 25.400001 
 6474 	 -3.772822 	 10.061214 	 25.400001 
 6475 	 -3.224047 	 8.597765 	 25.400001 
 6476 	 -11.435517 	 23.767287 	 25.399998 
 6477 	 -10.757855 	 22.358856 	 25.400001 
 6478 	 -10.080195 	 20.950426 	 25.400001 
 6479 	 -9.402537 	 19.541991 	 25.400001 
 6480 	 -8.724874 	 18.133560 	 25.400001 
 6481 	 -8.047215 	 16.725127 	 25.400001 
 6482 	 -7.369556 	 15.316695 	 25.400001 
 6483 	 -6.691894 	 13.908266 	 25.400001 
 6484 	 -6.014235 	 12.499833 	 25.400001 
 6485 	 -5.336573 	 11.091400 	 25.400001 
 6486 	 -4.658914 	 9.682968 	 25.400001 
 6487 	 -3.981254 	 8.274538 	 25.400001 
 6488 	 -13.519002 	 22.648591 	 25.400001 
 6489 	 -12.717877 	 21.306451 	 25.400001 
 6490 	 -11.916748 	 19.964314 	 25.400001 
 6491 	 -11.115623 	 18.622175 	 25.400001 
 6492 	 -10.314497 	 17.280036 	 25.400001 
 6493 	 -9.513371 	 15.937898 	 25.400001 
 6494 	 -8.712246 	 14.595756 	 25.400001 
 6495 	 -7.911120 	 13.253617 	 25.400001 
 6496 	 -7.109994 	 11.911479 	 25.400001 
 6497 	 -6.308867 	 10.569341 	 25.400001 
 6498 	 -5.507741 	 9.227203 	 25.400001 
 6499 	 -4.706615 	 7.885064 	 25.400001 
 6500 	 -15.492277 	 21.345302 	 25.399998 
